node_id,eigen_centrality,katz_centrality,in_degree,out_degree,foundational,frontier,rank_indeg,rank_eig,rank_katz
1131745,0.0,0.002568,0,2,False,False,1752,408,1752
1131647,0.0,0.002568,0,2,False,False,1751,407,1751
1130600,0.0,0.002568,0,4,False,False,1750,406,1750
1129443,0.0,0.002568,0,1,False,False,1749,405,1749
1139195,0.0,0.002568,0,1,False,False,2609,2456,2609
270085,0.0,0.002568,0,1,False,False,2608,2455,2608
1131198,0.0,0.002568,0,2,False,False,2607,2452,2607
1120866,0.0,0.002568,0,1,False,False,1747,403,1747
1120211,0.0,0.002568,0,2,False,False,1746,402,1746
1119140,0.0,0.002568,0,3,False,False,1745,401,1745
1117653,0.0,0.002568,0,2,False,False,1744,400,1744
1116594,0.0,0.002568,0,2,False,False,1743,399,1743
1116347,0.0,0.002568,0,5,False,False,1742,398,1742
1114605,0.0,0.002568,0,2,False,False,1741,397,1741
1114388,0.0,0.002568,0,3,False,False,1740,396,1740
1114153,0.0,0.002568,0,2,False,False,1739,395,1739
469504,0.0,0.002568,0,3,False,False,1864,634,1864
1133004,0.0,0.002568,0,2,False,False,1863,632,1863
1123239,0.0,0.002568,0,2,False,False,1862,631,1862
1118083,0.0,0.002568,0,3,False,False,1861,630,1861
1114192,0.0,0.002568,0,4,False,False,1860,629,1860
1119211,0.0,0.002568,0,1,False,False,2613,2470,2613
1118546,0.0,0.002568,0,1,False,False,2612,2466,2612
1131607,0.0,0.002568,0,3,False,False,1845,592,1845
1130808,0.0,0.002568,0,3,False,False,1844,591,1844
1130676,0.0,0.002568,0,4,False,False,1843,590,1843
1120197,0.0,0.002568,0,2,False,False,1859,625,1859
1108169,0.0,0.002568,0,3,False,False,1858,624,1858
631052,0.0,0.002568,0,5,False,False,1857,621,1857
1132486,0.0,0.002568,0,4,False,False,1856,612,1856
1122704,0.0,0.002568,0,2,False,False,1855,611,1855
1113035,0.0,0.002568,0,3,False,False,1854,610,1854
1105574,0.0,0.002568,0,3,False,False,1853,609,1853
1154173,0.0,0.002568,0,1,False,False,2618,2488,2618
1135115,0.0,0.002568,0,2,False,False,2617,2486,2617
1120019,0.0,0.002568,0,1,False,False,2616,2483,2616
60560,0.0,0.002568,0,1,False,False,2615,2481,2615
1119654,0.0,0.002568,0,1,False,False,2614,2478,2614
1128839,0.0,0.002568,0,3,False,False,1748,404,1748
1125906,0.0,0.002568,0,1,False,False,2627,2511,2627
1125597,0.0,0.002568,0,1,False,False,2626,2510,2626
1154076,0.0,0.002568,0,4,False,False,2625,2507,2625
1131374,0.0,0.002568,0,3,False,False,2624,2506,2624
1128977,0.0,0.002568,0,2,False,False,2623,2505,2623
1123493,0.0,0.002568,0,1,False,False,2622,2501,2622
1123093,0.0,0.002568,0,1,False,False,2621,2499,2621
1132416,0.0,0.002568,0,1,False,False,2620,2495,2620
1105622,0.0,0.002568,0,1,False,False,2619,2493,2619
1119671,0.0,0.002568,0,1,False,False,1852,607,1852
696346,0.0,0.002568,0,5,False,False,1851,603,1851
696342,0.0,0.002568,0,3,False,False,1850,601,1850
236759,0.0,0.002568,0,4,False,False,1849,597,1849
1140230,0.0,0.002568,0,2,False,False,1848,595,1848
1135899,0.0,0.002568,0,3,False,False,1847,594,1847
1132948,0.0,0.002568,0,3,False,False,1846,593,1846
463825,0.0,0.002568,0,4,False,False,1841,586,1841
27250,0.0,0.002568,0,4,False,False,1840,585,1840
211906,0.0,0.002568,0,1,False,False,1839,584,1839
1123926,0.0,0.002568,0,2,False,False,1838,583,1838
1121867,0.0,0.002568,0,5,False,False,1837,582,1837
1110438,0.0,0.002568,0,4,False,False,1836,581,1836
1107861,0.0,0.002568,0,3,False,False,1835,580,1835
1106630,0.0,0.002568,0,5,False,False,1834,579,1834
1104851,0.0,0.002568,0,4,False,False,1833,578,1833
350362,0.0,0.002568,0,3,False,False,1832,573,1832
28641,0.0,0.002568,0,4,False,False,1831,571,1831
197783,0.0,0.002568,0,3,False,False,1830,570,1830
1126315,0.0,0.002568,0,1,False,False,2631,2521,2631
1132864,0.0,0.002568,0,1,False,False,2630,2516,2630
1125993,0.0,0.002568,0,1,False,False,2629,2514,2629
1125953,0.0,0.002568,0,1,False,False,2628,2512,2628
1152075,0.0,0.002568,0,2,False,False,1828,568,1828
1119751,0.0,0.002568,0,4,False,False,1827,567,1827
1118764,0.0,0.002568,0,4,False,False,1826,566,1826
1116842,0.0,0.002568,0,2,False,False,1825,565,1825
1116268,0.0,0.002568,0,5,False,False,1824,564,1824
1104055,0.0,0.002568,0,4,False,False,1823,563,1823
102406,0.0,0.002568,0,3,False,False,1822,561,1822
23448,0.0,0.002568,0,3,False,False,1763,426,1763
1128201,0.0,0.002568,0,1,False,False,2638,2538,2638
1131734,0.0,0.002568,0,1,False,False,2637,2536,2637
1138970,0.0,0.002568,0,1,False,False,2636,2533,2636
1127810,0.0,0.002568,0,1,False,False,2635,2531,2635
1127551,0.0,0.002568,0,1,False,False,2634,2528,2634
1127541,0.0,0.002568,0,1,False,False,2633,2526,2633
646440,0.0,0.002568,0,1,False,False,2632,2523,2632
1115375,0.0,0.002568,0,3,False,False,1842,589,1842
171225,0.0,0.002568,0,2,False,False,1762,421,1762
1154169,0.0,0.002568,0,2,False,False,1761,417,1761
1152821,0.0,0.002568,0,1,False,False,1760,416,1760
1152143,0.0,0.002568,0,4,False,False,1759,415,1759
1136442,0.0,0.002568,0,1,False,False,1758,414,1758
1136422,0.0,0.002568,0,2,False,False,1757,413,1757
1135368,0.0,0.002568,0,1,False,False,1756,412,1756
1132968,0.0,0.002568,0,5,False,False,1755,411,1755
212777,0.0,0.002568,0,3,False,False,1821,551,1821
1129015,0.0,0.002568,0,3,False,False,2644,2553,2644
593248,0.0,0.002568,0,1,False,False,2643,2551,2643
1128437,0.0,0.002568,0,2,False,False,2642,2547,2642
1128978,0.0,0.002568,0,4,False,False,2641,2543,2641
1128943,0.0,0.002568,0,4,False,False,2640,2542,2640
1153900,0.0,0.002568,0,2,False,False,2639,2540,2639
167656,0.0,0.002568,0,5,False,False,1829,569,1829
1117786,0.0,0.002568,0,3,False,False,1817,544,1817
1114512,0.0,0.002568,0,3,False,False,1816,543,1816
1110426,0.0,0.002568,0,4,False,False,1815,542,1815
1107095,0.0,0.002568,0,3,False,False,1814,541,1814
1106388,0.0,0.002568,0,5,False,False,1813,540,1813
1061127,0.0,0.002568,0,1,False,False,1812,539,1812
1000012,0.0,0.002568,0,5,False,False,1811,538,1811
154134,0.0,0.002568,0,4,False,False,1810,534,1810
1130539,0.0,0.002568,0,5,False,False,1809,533,1809
1153946,0.0,0.002568,0,1,False,False,2651,2570,2651
1129494,0.0,0.002568,0,1,False,False,2650,2568,2650
1129369,0.0,0.002568,0,1,False,False,2649,2566,2649
1129368,0.0,0.002568,0,1,False,False,2648,2565,2648
1129040,0.0,0.002568,0,1,False,False,2647,2562,2647
1129021,0.0,0.002568,0,1,False,False,2646,2560,2646
1153896,0.0,0.002568,0,2,False,False,2645,2556,2645
1131471,0.0,0.002568,0,3,False,False,1806,526,1806
1123068,0.0,0.002568,0,5,False,False,1805,525,1805
129897,0.0,0.002568,0,5,False,False,1804,519,1804
1109542,0.0,0.002568,0,1,False,False,1803,518,1803
1109439,0.0,0.002568,0,3,False,False,1802,517,1802
1108551,0.0,0.002568,0,2,False,False,1801,516,1801
1102442,0.0,0.002568,0,2,False,False,1800,515,1800
628459,0.0,0.002568,0,1,False,False,2657,2585,2657
1154012,0.0,0.002568,0,2,False,False,2656,2580,2656
1130454,0.0,0.002568,0,2,False,False,2655,2579,2655
1130243,0.0,0.002568,0,1,False,False,2654,2577,2654
1130080,0.0,0.002568,0,1,False,False,2653,2575,2653
1130069,0.0,0.002568,0,1,False,False,2652,2573,2652
1153254,0.0,0.002568,0,1,False,False,1820,547,1820
1127619,0.0,0.002568,0,2,False,False,1819,546,1819
1120650,0.0,0.002568,0,3,False,False,1818,545,1818
1118302,0.0,0.002568,0,2,False,False,1797,503,1797
1110390,0.0,0.002568,0,3,False,False,1796,501,1796
1153728,0.0,0.002568,0,4,False,False,1795,498,1795
1153724,0.0,0.002568,0,2,False,False,1794,497,1794
1153166,0.0,0.002568,0,2,False,False,1793,496,1793
1107215,0.0,0.002568,0,3,False,False,1792,494,1792
1131335,0.0,0.002568,0,2,False,False,2665,2604,2665
1131301,0.0,0.002568,0,4,False,False,2664,2603,2664
1131180,0.0,0.002568,0,1,False,False,2663,2602,2663
644470,0.0,0.002568,0,3,False,False,2662,2601,2662
1131172,0.0,0.002568,0,1,False,False,2661,2600,2661
1131258,0.0,0.002568,0,3,False,False,2660,2595,2660
1131164,0.0,0.002568,0,1,False,False,2659,2594,2659
1131163,0.0,0.002568,0,1,False,False,2658,2593,2658
1113852,0.0,0.002568,0,3,False,False,1808,532,1808
1107140,0.0,0.002568,0,2,False,False,1807,531,1807
647413,0.0,0.002568,0,3,False,False,1786,475,1786
1134022,0.0,0.002568,0,2,False,False,1785,471,1785
399173,0.0,0.002568,0,1,False,False,1784,467,1784
200480,0.0,0.002568,0,5,False,False,1783,466,1783
643777,0.0,0.002568,0,1,False,False,2672,2619,2672
1131334,0.0,0.002568,0,3,False,False,2671,2616,2671
1131305,0.0,0.002568,0,2,False,False,2670,2615,2670
1131257,0.0,0.002568,0,2,False,False,2669,2614,2669
1131192,0.0,0.002568,0,1,False,False,2668,2613,2668
1131189,0.0,0.002568,0,1,False,False,2667,2612,2667
1131184,0.0,0.002568,0,2,False,False,2666,2610,2666
39904,0.0,0.002568,0,2,False,False,1764,433,1764
1108389,0.0,0.002568,0,5,False,False,1791,487,1791
1114502,0.0,0.002568,0,5,False,False,1790,485,1790
1153150,0.0,0.002568,0,3,False,False,1799,505,1799
1153101,0.0,0.002568,0,3,False,False,1798,504,1798
1132406,0.0,0.002568,0,1,False,False,2685,2653,2685
1132073,0.0,0.002568,0,1,False,False,2684,2652,2684
1131828,0.0,0.002568,0,1,False,False,2683,2650,2683
1131754,0.0,0.002568,0,1,False,False,2682,2649,2682
1131741,0.0,0.002568,0,2,False,False,2681,2646,2681
1133930,0.0,0.002568,0,1,False,False,2680,2645,2680
1131414,0.0,0.002568,0,1,False,False,2679,2642,2679
1131420,0.0,0.002568,0,2,False,False,2678,2639,2678
1131421,0.0,0.002568,0,2,False,False,2677,2637,2677
1131359,0.0,0.002568,0,2,False,False,2676,2634,2676
1131330,0.0,0.002568,0,1,False,False,2675,2632,2675
1154071,0.0,0.002568,0,1,False,False,2674,2627,2674
1131314,0.0,0.002568,0,2,False,False,2673,2624,2673
1135108,0.0,0.002568,0,3,False,False,1789,479,1789
1116336,0.0,0.002568,0,2,False,False,1788,478,1788
1115291,0.0,0.002568,0,4,False,False,1787,477,1787
1119295,0.0,0.002568,0,3,False,False,1780,463,1780
1117184,0.0,0.002568,0,4,False,False,1779,462,1779
1114864,0.0,0.002568,0,4,False,False,1778,461,1778
1113934,0.0,0.002568,0,5,False,False,1777,460,1777
1111614,0.0,0.002568,0,1,False,False,1776,459,1776
1108267,0.0,0.002568,0,5,False,False,1775,458,1775
1106052,0.0,0.002568,0,3,False,False,1774,457,1774
1102567,0.0,0.002568,0,2,False,False,1773,456,1773
950305,0.0,0.002568,0,2,False,False,1772,454,1772
950052,0.0,0.002568,0,2,False,False,1771,453,1771
949511,0.0,0.002568,0,2,False,False,1770,452,1770
949318,0.0,0.002568,0,1,False,False,1769,451,1769
948846,0.0,0.002568,0,1,False,False,1768,450,1768
948299,0.0,0.002568,0,3,False,False,1767,449,1767
1132505,0.0,0.002568,0,3,False,False,2687,2655,2687
1132443,0.0,0.002568,0,4,False,False,2686,2654,2686
1119505,0.0,0.002568,0,2,False,False,1575,22,1575
1103960,0.0,0.002568,0,5,False,True,1567,14,1567
1103985,0.0,0.002568,0,2,False,True,1568,15,1568
1136040,0.0,0.002568,0,1,False,True,2700,2689,2700
1129683,0.0,0.002568,0,5,False,True,1592,39,1592
1129573,0.0,0.002568,0,3,False,True,1591,38,1591
1129027,0.0,0.002568,0,2,False,True,1590,37,1590
1129018,0.0,0.002568,0,2,False,True,1589,36,1589
1128985,0.0,0.002568,0,4,False,True,1588,35,1588
1128959,0.0,0.002568,0,2,False,True,1587,34,1587
1128945,0.0,0.002568,0,1,False,True,1586,33,1586
1128453,0.0,0.002568,0,4,False,True,1585,32,1585
1128314,0.0,0.002568,0,3,False,True,1584,31,1584
1128227,0.0,0.002568,0,4,False,True,1583,30,1583
1128204,0.0,0.002568,0,2,False,True,1582,29,1582
1127913,0.0,0.002568,0,4,False,False,1581,28,1581
1136634,0.0,0.002568,0,1,False,True,2699,2685,2699
1136631,0.0,0.002568,0,2,False,False,2698,2684,2698
1135955,0.0,0.002568,0,1,False,False,2697,2682,2697
1140548,0.0,0.002568,0,1,False,False,2696,2680,2696
1135455,0.0,0.002568,0,1,False,False,2695,2677,2695
735311,0.0,0.002568,0,1,False,False,2694,2675,2694
1130856,0.0,0.002568,0,2,False,False,1595,42,1595
1130847,0.0,0.002568,0,3,False,False,1594,41,1594
1129778,0.0,0.002568,0,4,False,False,1593,40,1593
1136449,0.0,0.002568,0,2,False,False,2703,2694,2703
1136447,0.0,0.002568,0,4,False,False,2702,2692,2702
1136110,0.0,0.002568,0,1,False,False,2701,2691,2701
1125386,0.0,0.002568,0,4,False,False,1579,26,1579
1123756,0.0,0.002568,0,4,False,False,1578,25,1578
1120431,0.0,0.002568,0,4,False,False,1577,24,1577
1119708,0.0,0.002568,0,5,False,True,1576,23,1576
